student_id,full_name,email,age,course_name,year_of_study,timetable_group,commute_minutes,study_hours_per_week,sleep_hours_avg,attendance_rate,campus_visits_per_week,lms_logins_per_week,library_visits_per_week,avg_assignment_score,avg_quiz_score,events_interested_count,societies_joined_count,society_events_interested_count,helpdesk_messages_count,lost_found_reports_count,high_contrast_enabled,text_scale,notifications_enabled,part_time_job_hours,late_submissions_count,engagement_score,wellbeing_score,risk_score,target_at_risk,target_performance_band,estimated_final_mark
STU0473,Holly Simmonds-Cotter,holly.simmonds.cotter473@fictional-campus.test,22,Psychology,2,G1,41,17,7.7,83.2,3,28,4,64.3,64.1,0,1,0,0,0,False,lg,True,0,1,8.9,73.2,48.1,False,Medium,61.4
STU0474,Theresa MacConnaghy,theresa.macconnaghy474@fictional-campus.test,18,Computer Science,1,G3,5,11,6.9,71.6,6,23,5,40.4,62.5,6,3,6,0,0,False,base,True,16,3,9.0,57.9,76.4,True,Medium,57.1
STU0475,Miss Collette Mahony,miss.collette.mahony475@fictional-campus.test,20,Economics and Finance,4,G1,14,17,8.8,82.9,4,27,7,81.3,62.7,8,0,1,0,0,False,lg,True,13,0,13.7,89.2,46.5,False,High,72.3
STU0476,Mr. Cahal Salmon,mr..cahal.salmon476@fictional-campus.test,18,Law,1,G3,12,6,7.1,79.1,2,11,1,52.3,61.2,2,1,0,0,0,False,base,True,9,0,5.0,58.9,59.0,True,Low,54.7
STU0477,Mr. Rian Rynn,mr..rian.rynn477@fictional-campus.test,19,Computer Science,2,G1,26,18,6.1,96.7,1,28,6,68.4,76.0,0,4,6,0,0,False,base,False,0,0,9.9,65.3,33.8,False,Medium,67.5
STU0478,Jesse McCaul,jesse.mccaul478@fictional-campus.test,18,Law,2,G2,35,18,7.8,87.7,4,29,7,88.1,75.2,2,0,0,1,0,False,base,True,6,0,7.8,67.0,34.8,False,High,72.5
STU0479,Ms. Courteney Davoren,ms..courteney.davoren479@fictional-campus.test,23,Computer Science,3,G3,44,11,8.3,71.8,4,22,2,52.8,60.6,7,1,4,0,0,False,lg,False,10,1,12.8,80.9,54.4,False,Low,49.1
STU0480,Fearghal Gray,fearghal.gray480@fictional-campus.test,18,Engineering,1,G2,13,7,7.4,78.8,2,21,7,56.8,55.0,2,0,4,0,0,False,base,True,3,0,5.0,60.5,45.4,False,Medium,58.4
STU0481,Tiernan Fehan,tiernan.fehan481@fictional-campus.test,20,Engineering,1,G1,36,16,8.1,90.7,3,28,2,59.5,70.3,3,1,3,0,0,False,base,True,7,2,9.4,92.1,43.1,False,Medium,64.2
STU0482,Mr. Daniel Reavy,mr..daniel.reavy482@fictional-campus.test,18,Psychology,3,G3,33,19,6.7,81.8,8,32,6,36.1,67.1,6,1,5,0,0,True,base,True,22,5,11.8,53.4,79.6,True,Low,46.4
STU0483,Rosemary Nugent,rosemary.nugent483@fictional-campus.test,20,Data Analytics,1,G3,5,9,7.1,86.0,4,20,1,68.5,62.5,6,1,4,0,0,False,base,True,0,0,12.1,66.3,40.5,False,Medium,65.4
STU0484,Dr. Vincent MacGing,dr..vincent.macging484@fictional-campus.test,19,Business Studies,1,G3,58,13,9.2,76.4,4,29,6,58.1,63.6,5,3,5,0,0,False,lg,True,10,4,6.3,78.2,67.3,True,Low,53.3
STU0485,Malcolm Conneely,malcolm.conneely485@fictional-campus.test,22,Business Studies,2,G3,13,12,7.6,82.5,6,21,8,57.9,73.0,4,4,8,1,0,False,base,True,10,0,15.3,77.7,42.7,False,Medium,57.6
STU0486,Jennifer Lyden,jennifer.lyden486@fictional-campus.test,22,Engineering,2,G2,36,18,7.3,89.4,2,37,2,63.5,72.5,5,2,6,3,0,True,base,False,0,0,13.6,62.7,36.5,False,Medium,62.6
STU0487,Dr. Stewart Coady,dr..stewart.coady487@fictional-campus.test,19,Data Analytics,2,G1,49,16,7.0,84.5,5,28,2,53.1,73.6,5,1,2,0,0,False,lg,True,0,3,13.4,88.4,64.4,True,Medium,60.2
STU0488,Katrina Corcoran,katrina.corcoran488@fictional-campus.test,17,Marketing,3,G2,45,20,6.0,87.2,6,32,7,63.6,83.0,7,2,4,0,0,False,base,True,15,1,6.1,63.5,44.2,False,High,72.3
STU0489,Mitchel O'Bryen-Calligan,mitchel.obryen.calligan489@fictional-campus.test,23,Engineering,3,G1,53,10,6.7,64.4,4,30,5,52.0,54.1,9,4,10,1,0,False,base,True,0,2,12.4,65.3,58.7,True,Low,47.8
STU0490,Jordon Leacy,jordon.leacy490@fictional-campus.test,21,Data Analytics,1,G1,5,13,7.3,66.6,4,18,7,57.5,73.0,4,2,3,1,0,False,base,False,0,1,12.9,74.6,60.0,True,Medium,63.7
STU0491,Calum Rowan,calum.rowan491@fictional-campus.test,20,Economics and Finance,3,G1,16,17,6.9,87.2,4,24,6,57.9,62.7,3,1,6,1,0,False,base,False,0,1,14.2,45.8,41.8,False,Medium,60.3
STU0492,Jordan Walters,jordan.walters492@fictional-campus.test,22,Economics and Finance,2,G3,77,13,6.6,84.6,6,24,5,68.4,55.2,5,2,3,0,0,False,lg,False,9,1,15.3,40.7,49.5,False,Medium,58.3
STU0493,Mr. Mark Gilsenan,mr..mark.gilsenan493@fictional-campus.test,17,Marketing,1,G2,42,14,7.4,64.6,2,25,4,49.6,72.2,6,0,2,0,0,False,base,True,12,0,5.0,54.5,56.9,True,Medium,56.9
STU0494,Lynsey O'Shea,lynsey.oshea494@fictional-campus.test,17,Engineering,1,G3,70,14,8.1,71.2,4,28,4,49.0,66.3,6,0,3,0,0,False,lg,True,19,2,19.3,50.3,79.1,True,Medium,56.9
STU0495,Caroline Collins,caroline.collins495@fictional-campus.test,22,Law,4,G1,43,16,5.1,87.3,3,19,3,57.4,71.8,3,2,6,2,0,True,lg,False,1,0,10.7,57.7,49.3,False,Medium,56.2
STU0496,Beth McAnulty,beth.mcanulty496@fictional-campus.test,25,Data Analytics,1,G2,36,15,6.0,88.2,5,31,2,52.2,84.8,5,0,0,0,0,False,base,True,0,0,11.8,54.3,39.6,False,Medium,62.5
STU0497,Mrs. Katie-Louise Gainey,mrs..katie.louise.gainey497@fictional-campus.test,22,Data Analytics,2,G2,41,15,6.6,70.9,4,26,2,44.2,67.8,2,1,0,0,0,False,base,True,12,3,8.4,72.7,60.3,True,Medium,57.5
STU0498,Eugene Murphy,eugene.murphy498@fictional-campus.test,23,Business Studies,1,G2,41,24,6.7,76.6,3,34,6,63.2,82.1,5,2,5,0,0,True,sm,False,16,2,11.7,60.0,60.2,True,Medium,66.9
STU0499,Kelsey Shortt,kelsey.shortt499@fictional-campus.test,23,Computer Science,3,G3,82,14,4.9,94.2,3,28,4,61.3,67.1,5,1,1,2,0,False,sm,False,8,1,10.7,45.5,61.1,True,Medium,63.9
STU0500,Cassandra McDyer-McGerr,cassandra.mcdyer.mcgerr500@fictional-campus.test,20,Business Studies,2,G3,31,15,6.6,85.4,5,31,6,54.3,76.0,2,1,5,0,0,False,base,False,2,0,6.2,71.2,40.8,False,Medium,62.1
